📻西八精選音樂頻道,#genre#
"What a Wonderful World 多麼美好的世界 / Rod Stewart [ 中英歌詞 ]",https://www.youtube.com/watch?v=P9Fgzy-ozmc
"Lemon tree 檸檬樹 / Peter, Paul & Mary [ 中英歌詞 ]",https://www.youtube.com/watch?v=Z6XCraeOEgE
"Be My Lover 做我的情人 / Top Girls [ 中英歌詞 ]",https://www.youtube.com/watch?v=YvhsYiSoR6U
"This I Promise You 這是我對你的承諾 / NYSNC [ 中英歌詞 ]",https://www.youtube.com/watch?v=ReJcHQXl3zc
"Love Is in the Air 愛彌漫四周 / John Paul Young [ 中英歌詞 ]",https://www.youtube.com/watch?v=h5CCW7KjTRU
"Top of the World 世界之巔翻唱版 [ 中英歌詞 ]",https://www.youtube.com/watch?v=IN_a2oQF09Q
"Beautiful In White 穿白色婚紗的妳 / Shane Filan [ 中英歌詞 ]",https://www.youtube.com/watch?v=jn_R5INYYaM
"The Girl With April in Her Eyes 眼中有著溫暖春天的女孩 / Chris de Burgh [ 中英歌詞 ]",https://www.youtube.com/watch?v=_A8lxC-EaYU
"Green, Green Grass of Home 碧草如茵的家園 / Tom Jones [ 中英歌詞 ]",https://www.youtube.com/watch?v=KG4tgPx19F8
"Never gonna give you up 絕不會放棄你 / Rick Astley [ 中英歌詞 ]",https://www.youtube.com/watch?v=TANpw5PIbT8
"Moon River 月河 / Andy Williams [ 中英歌詞 ]",https://www.youtube.com/watch?v=lLxXKJo9QWA
"Dancing in the moonlight 在月光下舞蹈 / Toploader [ 中英歌詞 ]",https://www.youtube.com/watch?v=DrP3V6fpAEE
"Rolling in the Deep 愛恨交織 / Adele [ 中英歌詞 ]",https://www.youtube.com/watch?v=pOsCBraSGIc
"Don't Wanna Lose You 不願失去你 / Gloria Estefan [ 中英歌詞 ]",https://www.youtube.com/watch?v=1jAANYQnJwQ
"Greenfields 綠野 / The Brothers Four [ 中英歌詞 ]",https://www.youtube.com/watch?v=EzKus4yoUkk
"No More 不再 / Elvis Presley [ 中英歌詞 ]",https://www.youtube.com/watch?v=QpkpVNqEWoQ
"A Time for Us 我倆的時光 / Andy Williams [ 中英歌詞 ]",https://www.youtube.com/watch?v=5wZc6gNnxQw
"Let Your Love Flow 讓愛流淌 / The Bellamy Brothers [ 中英歌詞 ]",https://www.youtube.com/watch?v=IsT9AeTS8KI
"The Past 過往一切 / Ray Parker [ 中英歌詞 ]",https://www.youtube.com/watch?v=P2cbnatLlUo
"Don't It Make My Brown Eyes Blue 別讓我的眼泛著憂傷 / Crystal Gayle [ 中英歌詞 ]",https://www.youtube.com/watch?v=3i_Vbdh5YGc
"Hold Me in Your Arms 擁我入懷 / Rick Astley [ 中英歌詞 ]",https://www.youtube.com/watch?v=ceKf_L-pU5w
"Fly me to the moon 帶我飛上月球 / Olivia Ong [ 中英歌詞 ]",https://www.youtube.com/watch?v=ZNfHe92GehI
"Gotta Go Home 該回家了 / Boney M [ 中英歌詞 ]",https://www.youtube.com/watch?v=6KYHP1jdDUY
"Do What You Do 大方示愛 / Jermaine Jackson [ 中英歌詞 ]",https://www.youtube.com/watch?v=nhZTLmiKDnI
"I Want It That Way 我就是愛你 / Backstreet Boys [ 中英歌詞 ]",https://www.youtube.com/watch?v=ADchwPU-iss
"And I Love You So 我是如此愛你 / Don Mclean [ 中英歌詞 ]",https://www.youtube.com/watch?v=Kp1XfPVCYvU
"Oh No 噢不! / The Commodores [ 中英歌詞 ]",https://www.youtube.com/watch?v=LE_UPuD0rdc
"Wooden Heart 木製的心 / Elvis Presley [ 中英歌詞 ]",https://www.youtube.com/watch?v=auXgKhpG36o
"Sad Eyes 悲傷的眼睛 / Robert John [ 中英歌詞 ]",https://www.youtube.com/watch?v=S1fQzrnFH7s
"Falling 陷入愛中 / LeBlanc & Carr [ 中英歌詞 ]",https://www.youtube.com/watch?v=rq3nL0lBNME
"Just Tell Me You Love Me 只要對我說愛我 / England Dan & John Ford Coley [ 中英歌詞 ]",https://www.youtube.com/watch?v=I1tZMQ1c-Rc
"Do You Really Want to Hurt Me 你真的忍心傷害我嗎? / Culture Club [ 中英歌詞 ]",https://www.youtube.com/watch?v=O0Rt--VdrPE
"Jackaroe 傑克羅 / Joan Baez [ 中英歌詞 ]",https://www.youtube.com/watch?v=tq_enMo0460
"Don't Cry 不要哭 / Ken Laszlo [ 中英歌詞 ]",https://www.youtube.com/watch?v=vzkfMtfvRts
"Boulevard 林蔭大道 / Dan Byrd [ 中英歌詞 ]",https://www.youtube.com/watch?v=w-Tlzl6JpIQ
"Sexy Sexy Lover 性感迷人的情人 / Modern Talking [ 中英歌詞 ]",https://www.youtube.com/watch?v=nDOu3tYdp5U
"Yes, I'm Ready 準備迎接愛情 / Teri DeSario, KC& The Sunshine Band [ 中英歌詞 ]",https://www.youtube.com/watch?v=xBSdbZ0kAU8
"I Knew I Loved You 注定愛你 / Savage Garden [ 中英歌詞 ]",https://www.youtube.com/watch?v=qtf_DyPvdRU
"Where Did Your Heart Go 你的心去哪了? / Wham! [ 中英歌詞 ]",https://www.youtube.com/watch?v=S_s2M-oYm0g
"Before the Next Teardrop Falls 下一滴眼淚落下之前 / Freddy Fender [ 中英歌詞 ]",https://www.youtube.com/watch?v=cNohl_SJVzI
"Crying 哭泣 / Don McLean [ 中英歌詞 ]",https://www.youtube.com/watch?v=lfok3dF7Gac
"Only You And You Alone 唯你一人 / Ringo Starr [ 中英歌詞 ]",https://www.youtube.com/watch?v=AlGrrKLiYwA
"I Don't Wanna Lose You 我不想失去你 / David Lyme [ 中英歌詞 ]",https://www.youtube.com/watch?v=ApJZpjduhaU
"I Have Nothing 我一無所有 / Whitney Houston [ 中英歌詞 ]",https://www.youtube.com/watch?v=_9cnCCpXvj4
"All By Myself 獨自一人 / Eric Carmen [ 中英歌詞 ]",https://www.youtube.com/watch?v=e0jXNjz9fsQ
"I know Him By Heart 他深印我心中 / Vonda Shepard [ 中英歌詞 ]",https://www.youtube.com/watch?v=FtJJcqopLgA
"I Won't Hold You Back 我不會挽回你 / Toto [ 中英歌詞 ]",https://www.youtube.com/watch?v=lJxrtoTqP00
"No Matter What 無論如何 / Badfinger [ 中英歌無詞 ]",https://www.youtube.com/watch?v=MoE0RZ4C6zE
"Deep River Woman 深深想念的女人 / Lionel Richie [ 中英歌詞 ]",https://www.youtube.com/watch?v=dxxZU_SH8PE
"Young Love 年輕的愛 / Air Supply [ 中英歌詞 ]",https://www.youtube.com/watch?v=3XpbfgJdXfU
"Hurts to be in Love 愛你如此痛苦 / Gino Vannelli [ 中英歌詞 ]",https://www.youtube.com/watch?v=O9KXOxA5nEo
"Can't Give You Anything But My Love 除了我的愛,什麼都給不了你 [ 中英歌詞 ]",https://www.youtube.com/watch?v=9nKQrjEux4c
"Lost In Your Eyes 深情眼眸 / Debbie Gibson [ 中英歌詞 ]",https://www.youtube.com/watch?v=lZiXJgv24Rg
"Here I Am 有我在此 / Air Supply [ 中英歌詞 ]",https://www.youtube.com/watch?v=nZ821TOt4is
"Oh Girl 喔! 女孩 / Chi-Lites [ 中英歌詞 ]",https://www.youtube.com/watch?v=EuWmLALyKpY
"You Don't Have to Be a Star 你不必成為明星 / Marilyn McCoo & Billy Davis, Jr. [ 中英歌詞 ]",https://www.youtube.com/watch?v=igJ9QWcP3NE
"In Your Eyes 你眼中的深情 / George Benson [ 中英歌詞 ]",https://www.youtube.com/watch?v=TsRi-Rkf0vs
"Living Inside Myself 活在自我世界裡 / Gino Vannelli [ 中英歌詞 ]",https://www.youtube.com/watch?v=G3CP2QUJQtM
"Try Again 再試一次 / Champaign [ 中英歌詞 ]",https://www.youtube.com/watch?v=UQ1BvYpGAZE
"Two of Hearts 心心相印 / Stacey Q [ 中英歌詞 ]",https://www.youtube.com/watch?v=GLANQgkzOeA
"One Day in Your Life 在你生命中的一天 / Michael Jackson [ 中英歌詞 ]",https://www.youtube.com/watch?v=g9R7H4XYqhc
"I'll Never Stop Loving You 永不停止愛你 / Britney Spears [ 中英歌詞 ]",https://www.youtube.com/watch?v=3PL67N4q478
"Holding Out for a Hero 等待英雄 / Bonnie Tyler [ 中英歌詞 ]",https://www.youtube.com/watch?v=mqFxVqOFT0A
"Try to Remember 追憶往日 / The Brothers Four [ 中英歌詞 ]",https://www.youtube.com/watch?v=_u8wj7YNpFs
"Win Your Love 贏得芳心 / Nick Kamen [ 中英歌詞 ]",https://www.youtube.com/watch?v=qMA2UHEs3a4
"Glory of Love 愛的榮耀 / Peter Cetera [ 中英歌詞 ]",https://www.youtube.com/watch?v=u2Y1jOQ7PsU
"It's Not Good-Bye 這並不是離別 / Laura Pausini [ 中英歌詞 ]",https://www.youtube.com/watch?v=fYB5Pciq6-k
"Biggest Part of Me 我最珍貴的擁有 / Ambrosia [ 中英歌詞 ]",https://www.youtube.com/watch?v=t_XiM8SD6D8
"Woman 女人 / John Lennon [ 中英歌詞 ]",https://www.youtube.com/watch?v=mN8AFqdD1kw
"Brown Eyes 褐色雙眸 / Destiny's Child [ 中英歌詞 ]",https://www.youtube.com/watch?v=mYE_9ZUkRlU
"The Center of My Heart 我心最深處 / Michael Bolton [ 中英歌詞 ]",https://www.youtube.com/watch?v=Km4ShNqkx20
"Endless Love 無盡的愛 / Diana Ross & Lionel Richie [ 中英歌詞 ]",https://www.youtube.com/watch?v=PXSm_UqRktU
"I Don't Wanna Live Without Your Love 不願活在沒有你愛的世界裡 / Albert Hammond [ 中英歌詞 ]",https://www.youtube.com/watch?v=yztUeEEA-uE
"Those Were the Days 往日時光 / Mary Hopkin [ 中英歌詞 ]",https://www.youtube.com/watch?v=0tBlqMj6rEk
"Let it Snow, Let it Snow, Let it Snow 下雪吧! / Lady A [ 中英歌詞 ]",https://www.youtube.com/watch?v=WZllafIuLtM
"Baby Baby 寶貝寶貝 / Amy Grant [ 中英歌詞 ]",https://www.youtube.com/watch?v=NVI3fC_0wr8
"Jingle Bell Rock 耶誕鈴聲響叮噹 / Glee Cast [ 中英歌詞 ]",https://www.youtube.com/watch?v=V5XjZrxp1fo
"Breaking My Heart 傷透我心 / MLTR [ 中英歌詞 ]",https://www.youtube.com/watch?v=2SPtJhZqSpM
"I Wouldn't Have Missed It for the World 我絕不會任意錯過 / Ronnie Milsap [ 中英歌詞 ]",https://www.youtube.com/watch?v=_geICGZ1F8o
"Never Thought (That I Could Love) 從未想過我能那樣愛 / Dan Hill [ 中英歌詞 ]",https://www.youtube.com/watch?v=PAm87oroyPQ
"No One Else Comes Close 我是唯一 / Joe [ 中英歌詞 ]",https://www.youtube.com/watch?v=iYG8K4CJjO4
"Summer Kisses, Winter Tears 夏之吻, 冬之淚 / Elvis Presley [ 中英歌詞 ]",https://www.youtube.com/watch?v=ZdZVGJV4Rfs
"As Long As You Love Me 只要你愛我就好 / Backstreet Boys [ 中英歌詞 ]",https://www.youtube.com/watch?v=ygnfn3hhRZ4
"When a Child Is Born 當孩子誕生時 / Johnny Mathis [ 中英歌詞 ]",https://www.youtube.com/watch?v=2CuqWgFVwDM
"Any Day Now 隨時可能 / Ronnie Milsap [ 中英歌詞 ]",https://www.youtube.com/watch?v=lNCOpP4wvog
"Baby, I Am Sorry 寶貝對不起 / Tokyo Square [ 中英歌詞 ]",https://www.youtube.com/watch?v=BDdUU_X-gB4
"It's Christmas 聖誕節到了! / Modern Talking [ 中英歌詞 ]",https://www.youtube.com/watch?v=YmHCTIg7SLk
"Love Me Tonight 今夜愛來臨 / Lou Bonnevie [ 中英歌詞 ]",https://www.youtube.com/watch?v=CeT6DLwxVIU
"Only You 心中只有你 / Smokie [ 中英歌詞 ]",https://www.youtube.com/watch?v=cUh444CGYwI
"A Place in the Sun 陽光普照的大地 / Stevie Wonder [ 中英歌詞 ]",https://www.youtube.com/watch?v=6GaLH7HRuek
"The Only One 唯妳一人 / Lionel Richie [ 中英歌詞 ]",https://www.youtube.com/watch?v=GjbkgpsAUt4
"Because 因為愛你 / The Dave Clark Five [ 中英歌詞 ]",https://www.youtube.com/watch?v=IAV5HHb3MLs
"Eye of the Tiger 猛虎之眼 / Survivor [ 中英歌詞 ]",https://www.youtube.com/watch?v=g8yqEZf-spQ
"Catch the Rainbow 捕捉彩虹 / Rainbow [ 中英歌詞 ]",https://www.youtube.com/watch?v=KgQOVxDZwl8
"Japanese Boy 日本男孩 / Aneka [ 中英歌詞 ]",https://www.youtube.com/watch?v=ddNwnFTNqoI
"Could I Have This Kiss Forever 我能不能永遠擁有這個吻 / Whitney Houston & Enrique Iglesias [ 中英歌詞 ]",https://www.youtube.com/watch?v=yAZruYjMlSY
"My Heart Belongs to You 我心屬於你 / Peabo Bryson [ 中英歌詞 ]",https://www.youtube.com/watch?v=rG2FpKAZjc0
"Hold On ( One More Time ) 再次堅持 / Mari Hamada [ 中英歌詞 ]",https://www.youtube.com/watch?v=fLrJvgAOr7E
"Magic 神奇的化身 / Olivia Newton -John [ 中英歌詞 ]",https://www.youtube.com/watch?v=naQZ8OIpzR0
"Needles and Pins 刺痛的感覺 / Smokie [ 中英歌詞 ]",https://www.youtube.com/watch?v=E6KyMafJLSE
"My Everything 我的所有 / 98 Degrees [ 中英歌詞 ]",https://www.youtube.com/watch?v=vogr4u1Ze0c
"Snowbird 雪鳥 / Anne Murray [ 中英歌詞 ]",https://www.youtube.com/watch?v=pUuQs5XKjwg
"Too Young 太年輕 / Johnny Mathis [ 中英歌詞 ]",https://www.youtube.com/watch?v=zgBLCs_319I
"Sexy Music 性感的音樂 / The Nolans [ 中英歌詞 ]",https://www.youtube.com/watch?v=_0RA3LM-qsU
"More Than I Can Say 愛你在心口難開 / Bobby Vee [ 中英歌詞 ]",https://www.youtube.com/watch?v=75Zd33kidto
"Ti Amo 我愛你 / Laura Branigan [ 中英歌詞 ]",https://www.youtube.com/watch?v=IK3-d0mntyE
"Stayin' Alive 保持活力 / Bee Gees [ 中英歌詞 ]",https://www.youtube.com/watch?v=JqMNEN-i1o0
"My All 我的全部 / Mariah Carey [ 中英歌詞 ]",https://www.youtube.com/watch?v=_lDL_03ZiIc
"My Special Angel 我的專屬天使 [ 情人節浪漫情歌 ] / The Vogues [ 中英歌詞 ]",https://www.youtube.com/watch?v=rOCO2uE5zzQ
"I love You More Than Yesterday 我比昨天更愛你 / Daniel Lopes [ 中英歌詞 ]",https://www.youtube.com/watch?v=G7dXF0y6WOs
"Words 話語 / Bee Gees [ 中英歌詞 ]",https://www.youtube.com/watch?v=Je1EhzXGFS0
"Swiss Boy瑞士男孩 [ 懷舊西洋舞曲 ] / Lou Sern [ 中英歌詞 ]",https://www.youtube.com/watch?v=HVi5h_1KC-0
"We Have All the Time in the World 我們有充裕的時間 / Louis Armstrong [ 中英歌詞 ]",https://www.youtube.com/watch?v=4NSS8WcUhcI
"Everytime 每一次 / A1 [ 中英歌詞 ]",https://www.youtube.com/watch?v=va-Ksa4e3qc
"You’ll Never Stop Me Loving You 阻止不了我愛你 / Young Divas [ 中英歌詞 ]",https://www.youtube.com/watch?v=RD_dBo3frto
"Just Walk Away 就這樣離開吧! / Celine Dion [ 中英歌詞 ]",https://www.youtube.com/watch?v=9UK_Oz9UhDg
"I Only Wanna Be With You 只想和你在一起 / Samantha Fox [ 中英歌詞 ]",https://www.youtube.com/watch?v=xClZPrUPOdo
"Me-U=Blue 沒有了妳，我只剩憂傷 / Glenn Medeiros [ 中英歌詞 ]",https://www.youtube.com/watch?v=g22K-rWdXNk
"forevermore 永遠的愛 [ 情人節心動情歌 ] / Side A [ 中英歌詞 ]",https://www.youtube.com/watch?v=jwpNEVS4qXg
"Cry Just a little Bit 流一點淚 / Shakin' Stevens [ 中英歌詞 ]",https://www.youtube.com/watch?v=LOQW_pcVMvA
"Put Your Head On My Shoulder 依偎在我肩 / Paul Anka [ 中英歌詞 ]",https://www.youtube.com/watch?v=hA-DoXuEePY
"You make me feel 你給我的感覺 / Bonfire [ 中英歌詞 ]",https://www.youtube.com/watch?v=Ig9hV6hqwCE
"Over the Rainbow 彩虹彼端 / Israel Kamakawiwo'ole [ 中英歌詞 ]",https://www.youtube.com/watch?v=A9cuNe6Rr1U
"Slip Away 不要讓明天溜走 / Andy Lau [ 中英歌詞 ]",https://www.youtube.com/watch?v=lT0zTlRHQaE
"Read My Mind 看透我心 / Sweetbox [ 中英歌詞 ]",https://www.youtube.com/watch?v=StqtQZiDh5w
"If I Let You Go 如果讓妳離去 / Westlife [ 中英歌詞 ]",https://www.youtube.com/watch?v=MmOFBeyDUZg
"I Believe In Those Love Songs 我相信那些情歌 / James Ingram [ 中英歌詞 ]",https://www.youtube.com/watch?v=yV0taqrdt1A
"Stars 愛如繁星 / Simply Red [ 中英歌詞 ]",https://www.youtube.com/watch?v=A2yrfh20I9w
"Only the Lonely 只有寂寞 / Roy Orbison [ 中英歌詞 ]",https://www.youtube.com/watch?v=TXb4TPxw9Wk
"Just Once 僅此一次 / Quincy Jones [ 中英歌詞 ]",https://www.youtube.com/watch?v=s3BDHr7opqU
"I Was Made For Lovin' You 生來為了愛你 / Kiss [ 中英歌詞 ]",https://www.youtube.com/watch?v=GMyAmxcTk-M
"Baby I'm-a Want You 寶貝，渴望有你 / Bread [ 中英歌詞 ]",https://www.youtube.com/watch?v=bify8T9X4r8
"I'll never love again 不再愛戀 / Lady Gaga [ 中英歌詞 ]",https://www.youtube.com/watch?v=76Bpzkf1IHg
"Back for good 永遠回到我身邊 / Take That [ 中英歌詞 ]",https://www.youtube.com/watch?v=yl6iBie0HsM
"Big Big World 大千世界 / Emilia [ 中英歌詞 ]",https://www.youtube.com/watch?v=jBirn-_G7V8
"I'll Never Break Your Heart 我永遠不會傷妳的心 / Backstreet Boys [ 中英歌詞 ]",https://www.youtube.com/watch?v=Wj6sw98Y7lI
"Make It Real 美夢成真 / The Jets [ 中英歌詞 ]",https://www.youtube.com/watch?v=R0bNuTDLUd0
"Not Alone Any More 不再是一個人 / Traveling Wilburys [ 中英歌詞 ]",https://www.youtube.com/watch?v=Q3L9Ri5KMIc
"Nights Are Forever Without You 總是沒有你的夜晚 / England Dan & John Ford Coley [ 中英歌詞 ]",https://www.youtube.com/watch?v=2w8ficNbs28
"I Wanna Hear Your Heartbeat 想聽你的心跳聲 / Bad Boys Blue [ 中英歌詞 ]",https://www.youtube.com/watch?v=PEc3jj4ZMLQ
"Don't Want to Say Goodbye不願說再見 / The Raspberries [ 中英歌詞 ]",https://www.youtube.com/watch?v=mA_yB31XHls
"I Don’t Need You 我不需要你 / Kenny Rogers [ 中英歌詞 ]",https://www.youtube.com/watch?v=SwqktSjbXWg
"Wildflower 野花 / Skylark [ 中英歌詞 ]",https://www.youtube.com/watch?v=sQl8s4vN7MI
"I Was Made for Dancin' 為舞而生 / Leif Garrett [ 中英歌詞 ]",https://www.youtube.com/watch?v=Odc9-yBGQsU
"Stay the Night今夜為我停留 / Benjamin Orr [ 中英歌詞 ]",https://www.youtube.com/watch?v=G1MEUgdSoiM
"Wish You Were Here 但願妳在身邊/ Bee Gees [ 中英歌詞 ]",https://www.youtube.com/watch?v=8_ZSZK8NzgA
"Shape of My Heart 我的真心 / Backstreet Boys [ 中英歌詞 ]",https://www.youtube.com/watch?v=eSN2tnGXIIM
"First of May 五月情懷 / Bee Gees [ 中英歌詞 ]",https://www.youtube.com/watch?v=XldMNqnRPck
"Shape of My Heart 心的樣貌 / Sting [ 中英歌詞 ]",https://www.youtube.com/watch?v=yysicsjqsI8
"How Much I Feel 那麼動情 / Ambrosia [ 中英歌詞 ]",https://www.youtube.com/watch?v=wQq3iQAm-8E
"Every Beat of My Heart 我的每一次心跳 / Rod Stewart [ 中英歌詞 ]",https://www.youtube.com/watch?v=JL8zg5S3low
"Until I Find You Again 直到再次尋覓到你 / Richard Marx [ 中英歌詞 ]",https://www.youtube.com/watch?v=5fuzkAxMGWQ
"Moonlight Shadow 月光之影 / Mike Oldfield & Maggie Reilly [ 中英歌詞 ]",https://www.youtube.com/watch?v=PVj9ybiTghE
"I Just Fall in Love Again 再次墜入情網 / Anne Murray [ 中英歌詞 ]",https://www.youtube.com/watch?v=aF65zdM5oIE
"Romeo & Juliet 羅密歐和茱麗葉 / Blue System [ 中英歌詞 ]",https://www.youtube.com/watch?v=bvzeZfWrae8
"After All These Years 多年以來 / Journey [ 中英歌詞 ]",https://www.youtube.com/watch?v=uLeqZj71sqw
"In the Still of the Night 靜夜情懷 / The Five Satins [ 中英歌詞 ]",https://www.youtube.com/watch?v=32m4egkiaiY
"500 Miles Away From Home 遠離家鄉五百里 / Bobby Bare [ 中英歌詞 ]",https://www.youtube.com/watch?v=fZycO2U4nKs
"You're in My Life Again 你再次出現在我的生命中 / John O'banion [ 中英歌詞　］",https://www.youtube.com/watch?v=Q2rF8dTyid0
"Save the Last Dance for Me 把最後一支舞留給我 / Michael Buble [ 中英歌詞 ]",https://www.youtube.com/watch?v=qZ8PxCzz2oo
"Just a Feeling 只是一種感覺 / Breeze [ 中英歌詞 ]",https://www.youtube.com/watch?v=W26r29gxxkU
"I’ll Fall in Love Again 我會再次墜入愛河 / Lani Hall [ 中英歌詞 ]",https://www.youtube.com/watch?v=GdLb0RGa0RY
"When Love Is Gone 當愛消失時 / Jim Photoglo [ 中英歌詞 ]",https://www.youtube.com/watch?v=nn71CNsttQE
"When the Night Comes 當夜晚來臨 / Richard Sanderson [ 中英歌詞 ]",https://www.youtube.com/watch?v=sqWqlS61XD4
"Hooked on a Feeling 迷上一種感覺 / Vonda Shepard [ 中英歌詞 ]",https://www.youtube.com/watch?v=K5_rdOgXvSY
"Ooh Baby 哦! 寶貝 / Craig Ruhnke [ 中英歌詞 ]",https://www.youtube.com/watch?v=_DbNKzDpS7Y
"You Never Ever Call Me Baby 你從未叫過我寶貝 / Frankie Bleu [ 中英歌詞 ]",https://www.youtube.com/watch?v=FtMFh6m9BKk
"Make Believe It's Your First Time 幻想是你初次的愛戀 / Bobby Vinton [ 中英歌詞 ]",https://www.youtube.com/watch?v=kEvEZTM6BVs
"This Is a Love Song 這是一首情歌 / Bill Anderson [ 中英歌詞 ]",https://www.youtube.com/watch?v=EFkmotisAPU
"I Still Have Dreams 我仍有夢 / Richie Furay [ 中英歌詞］",https://www.youtube.com/watch?v=aor9fyc6J2o
"Need You ( By My Side ) 需要妳在我身邊 / Devotion [ 中英歌詞 ]",https://www.youtube.com/watch?v=_PZ6UUJHSlI
"Let's Stop Before We Fall in Love 在相愛之前停止那份愛 / Norman Saleet [ 中英歌詞 ]",https://www.youtube.com/watch?v=llpzQ6zGSzY
"I Was Made for You 我是為妳量身訂做的 / Guys Next Door [ 中英歌詞 ]",https://www.youtube.com/watch?v=gPHKWX20v30
"Stay 為愛停留 / Dan Byrd [ 中英歌詞 ]",https://www.youtube.com/watch?v=Xu82Z9wdCtA
"You're All That I Need 妳就是我所需要的人 / Craig Ruhnke [ 中英歌詞 ]",https://www.youtube.com/watch?v=hLUgdYkYMFg
"Falling in Love With You Tonight 今夜與妳墜入愛河 / Norman Saleet [ 中英歌詞 ]",https://www.youtube.com/watch?v=12RgHEbhrMU
"Living Ain't Easy Without You 沒有了妳.並不好過 / [ 中英歌詞 ]",https://www.youtube.com/watch?v=8s77gIGZyoY
"Rosanna 羅珊娜 / Toto [ 中英歌詞 ]",https://www.youtube.com/watch?v=joYjznbOHPI
"Go 離開吧! / Tina Charles [ 中英歌詞 ]",https://www.youtube.com/watch?v=qWGS7LcIshQ
"Say Yes, My Boy 答應我吧! 男孩 / Emy Jackson [ 中英歌詞 ]",https://www.youtube.com/watch?v=LhoJ8biUcmI
"Valerie 瓦萊麗 / Joy [ 中英歌詞 ]",https://www.youtube.com/watch?v=NewYPMCuoK4
"Who's Crying Now 現在是誰在哭泣 / Journey [ 中英歌詞 ]",https://www.youtube.com/watch?v=xwsWZyqwzss
"1000 Years 千年之愛 / Kang Eunsu [ 中英歌詞 ]",https://www.youtube.com/watch?v=qtquQr_hwwg
"Goodbye Girl 再見女郎 / David Gates [ 中英歌詞 ]",https://www.youtube.com/watch?v=wEKk2dVYS7I
"Sooner or Later 遲早有一天 / The Alan Parsons Project [ 中英歌詞 ]",https://www.youtube.com/watch?v=PKtRMCBZKtw
"Rockin' Around the Christmas Tree 在聖誕樹的附近搖滾起舞 / Miley Cyrus [ 中英歌詞 ]",https://www.youtube.com/watch?v=GKjLey1zics
"I Believe in Love 我相信愛情 / James Ingram & Sally Yeh [ 中英歌詞 ]",https://www.youtube.com/watch?v=QGwYkDcRS68
"She's a Lady 她是一位淑女 / Tom Jones [ 中英歌詞 ]",https://www.youtube.com/watch?v=XV3DIjioXww
"Bodyguard 愛情保鑣 / Bee Gees [ 中英歌詞 ]",https://www.youtube.com/watch?v=ZpIL6QpZJ-c
"Footloose 渾身是勁 / Kenny Loggins [ 中英歌詞 ]",https://www.youtube.com/watch?v=ICvucPX79iM
"Within You'll Remain 把心留住 / Tokyo Square [ 中英歌詞 ]",https://www.youtube.com/watch?v=SwX072G1oqU
"Can't Fight The Moonlight 無法抗拒月光 / Rick Rici & Cris Serena [ 中英歌詞 ]",https://www.youtube.com/watch?v=UvkNyMmGbp8
"Right Down the Line 一直都是妳 / Gerry Rafferty [ 中英歌詞 ]",https://www.youtube.com/watch?v=CQC3OiqRhww
"Wait for Me 為我等候 / Daryl Hall & John Oates [ 中英歌詞 ]",https://www.youtube.com/watch?v=3pngXQzZl84
"What Is Love 愛情是什麼 / Haddaway [ 中英歌詞 ]",https://www.youtube.com/watch?v=PIdxjxeGlZM
"Stay 留下來 / F.R. David [ 中英歌詞 ]",https://www.youtube.com/watch?v=amvG7T91k1E
"Come And Get Your Love 來吧! 擁抱你的愛 / Redbone [ 中英歌詞 ]",https://www.youtube.com/watch?v=E6e7oPrbNIA
"I Can Love You Like That 我會那樣愛你 / All-4-One [ 中英歌詞 ]",https://www.youtube.com/watch?v=tBj9XUD7PU8
"Give Me Your Heart Tonight 今夜把心交給我 / Shakin Stevens [ 中英歌詞 ]",https://www.youtube.com/watch?v=5_J6xzOC9WE
"To Make You Feel My Love 讓你感受到我的愛 / Trisha Yearwood [ 中英歌詞 ]",https://www.youtube.com/watch?v=6VRP9YURDS0
"Love of My Life 我一生的摯愛 / George Benson [ 中英歌詞 ]",https://www.youtube.com/watch?v=nQ3ShvAJRJ8
"Never Let Her Go 永遠別讓她離開 / David Gates [ 中英歌詞 ]",https://www.youtube.com/watch?v=jtxIlaMZhXU
"Please Don't Say Goodnight 請別說晚安 / Five Star [ 中英歌詞 ]",https://www.youtube.com/watch?v=DOUlBDbCNPQ
"Are you lonesome tonight 今夜你寂寞嗎 / Elvis Presley [ 中英歌詞 ]",https://www.youtube.com/watch?v=MtNHJ3NKzHg
"Listen To Your Heart 傾聽你的心聲 / Roxette [ 中英歌詞 ]",https://www.youtube.com/watch?v=waj-tfvwrTA
"Because of You 因為有你 / 98 Degrees [ 中英歌詞 ]",https://www.youtube.com/watch?v=qMPBXm_4SFE
"Where the Ending Starts 結束的開始 / Bucks Fizz [ 中英歌詞 ]",https://www.youtube.com/watch?v=nXYeZio5ohY
"You Don't Know 你不懂 / Helen Shapiro [ 中英歌詞 ]",https://www.youtube.com/watch?v=FtkJbXYFJ-w
"There Is Only You in My Heart 我的心中只有你 / Tokyo Square [ 中英歌詞 ]",https://www.youtube.com/watch?v=Z15u20UolsY
"Alasca 阿拉斯卡 / Topas [ 中英歌詞 ]",https://www.youtube.com/watch?v=ca-14FtsURA
"In the Heat of the Night 動情夜晚 / Sandra [ 中英歌詞 ]",https://www.youtube.com/watch?v=2V3C_5WV3gE
"Can You Stop the Rain 你能否阻止這場雨 / Peabo Bryson [ 中英歌詞 ]",https://www.youtube.com/watch?v=Jr4EL1qJIOQ
